url,id,label_it,level
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.0,1.1.3.1.0.0,Dirigenti della magistratura ordinaria,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.1,1.1.3.1.0.1,presidente aggiunto della corte di cassazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.10,1.1.3.1.0.10,procuratore della repubblica presso il tribunale per i minorenni,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.11,1.1.3.1.0.11,procuratore della repubblica presso la pretura,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.12,1.1.3.1.0.12,procuratore generale della corte di appello,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.13,1.1.3.1.0.13,procuratore generale della corte di cassazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.2,1.1.3.1.0.2,presidente del tribunale di sorveglianza,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.3,1.1.3.1.0.3,presidente del tribunale per i minorenni,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.4,1.1.3.1.0.4,presidente della corte di appello,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.5,1.1.3.1.0.5,presidente di sezione della corte di cassazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.6,1.1.3.1.0.6,presidente di tribunale ordinario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.7,1.1.3.1.0.7,pretore dirigente di pretura circondariale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.8,1.1.3.1.0.8,primo presidente della corte di cassazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0.9,1.1.3.1.0.9,procuratore della repubblica presso il tribunale,1
